Product_id,customer_id,shipping_id,inventory_id,Quantity,UnitPrice,TotalPrice,PaymentType,Profit,Discount,Tax,TaxAmount,FinalPrice,PaymentStatus,Date
699,699,699,693,8,250.88,2007.04,PayPal,364.96,0.27,0.07,140.49,1605.6292,Failed,2023-10-23
700,700,700,694,4,250.88,1003.52,PayPal,182.48,0.21,0.07,70.25,863.0308,Failed,2023-10-24
701,701,701,695,2,250.88,501.76,PayPal,91.24,0.24,0.07,35.12,416.4576,Processed,2023-10-26
702,702,702,696,3,250.88,752.64,PayPal,136.86,0.15,0.07,52.68,692.424,Pending,2023-10-26
703,703,703,697,9,250.88,2257.92,Debit Card,410.58000000000015,0.14,0.07,158.05,2099.8612000000003,Failed,2023-10-26
704,704,704,698,9,250.88,2257.92,PayPal,410.58000000000015,0.28,0.07,158.05,1783.7524000000003,Failed,2023-10-28
705,705,705,699,8,250.88,2007.04,PayPal,364.96,0.22,0.07,140.49,1705.9811999999995,Processed,2023-10-29
706,706,706,700,8,250.88,2007.04,PayPal,364.96,0.14,0.07,140.49,1866.5444,Processed,2023-10-30
707,707,707,701,8,250.88,2007.04,Debit Card,364.96,0.1,0.07,140.49,1946.826,unknown,2023-11-02
708,708,708,702,8,250.88,2007.04,PayPal,364.96,0.03,0.07,140.49,2087.3188,Processed,2023-11-05
709,709,709,703,8,250.88,2007.04,Debit Card,364.96,0.25,0.07,140.49,1645.7699999999998,unknown,2023-11-05
710,710,710,704,1,250.88,250.88,Credit Card,45.620000000000005,0.05,0.07,17.56,255.896,Pending,2023-11-06
711,711,711,705,6,250.88,1505.28,PayPal,273.72,0.15,0.07,105.37,1384.8580000000002,Processed,2023-11-09
712,712,712,706,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.19,0.07,158.05,1986.9652,unknown,2023-11-11
713,713,713,707,8,250.88,2007.04,Debit Card,364.96,0.22,0.07,140.49,1705.9811999999995,Failed,2023-11-12
714,714,714,708,3,250.88,752.64,Credit Card,136.86,0.03,0.07,52.68,782.7407999999999,Pending,2023-11-13
715,715,715,709,1,250.88,250.88,Debit Card,45.620000000000005,0.0,0.07,17.56,268.44,Failed,2023-11-15
716,716,716,710,2,250.88,501.76,Debit Card,91.24,0.21,0.07,35.12,431.5104,Processed,2023-11-16
717,717,717,711,2,250.88,501.76,Credit Card,91.24,0.14,0.07,35.12,466.6336,unknown,2023-11-16
718,718,718,712,7,250.88,1756.16,PayPal,319.3399999999999,0.05,0.07,122.93,1791.282,Processed,2023-11-18
719,719,719,713,6,250.88,1505.28,PayPal,273.72,0.29,0.07,105.37,1174.1188000000002,Pending,2023-11-18
720,720,720,714,2,250.88,501.76,Debit Card,91.24,0.24,0.07,35.12,416.4576,Failed,2023-11-23
721,721,721,715,8,250.88,2007.04,Credit Card,364.96,0.17,0.07,140.49,1806.3332,Failed,2023-11-23
722,722,722,716,9,250.88,2257.92,PayPal,410.58000000000015,0.21,0.07,158.05,1941.8068000000003,Failed,2023-11-26
723,723,723,717,7,250.88,1756.16,Debit Card,319.3399999999999,0.05,0.07,122.93,1791.282,Pending,2023-11-27
724,724,724,718,4,250.88,1003.52,Bank Transfer,182.48,0.29,0.07,70.25,782.7492,Pending,2023-11-27
725,725,725,719,1,250.88,250.88,Credit Card,45.620000000000005,0.3,0.07,17.56,193.176,Failed,2023-11-29
726,726,726,720,4,250.88,1003.52,Bank Transfer,182.48,0.19,0.07,70.25,883.1012,Failed,2023-11-29
727,727,727,721,4,250.88,1003.52,Bank Transfer,182.48,0.2,0.07,70.25,873.066,Failed,2023-11-29
728,728,728,722,8,250.88,2007.04,Debit Card,364.96,0.21,0.07,140.49,1726.0515999999998,Processed,2023-11-30
729,729,729,723,4,250.88,1003.52,Credit Card,182.48,0.2,0.07,70.25,873.066,Processed,2023-12-01
730,730,730,724,4,250.88,1003.52,PayPal,182.48,0.13,0.07,70.25,943.3124,unknown,2023-12-02
731,731,731,725,2,250.88,501.76,PayPal,91.24,0.16,0.07,35.12,456.5984,unknown,2023-12-03
732,732,732,726,7,250.88,1756.16,Debit Card,319.3399999999999,0.08,0.07,122.93,1738.5972,Failed,2023-12-06
733,733,733,727,4,250.88,1003.52,PayPal,182.48,0.13,0.07,70.25,943.3124,Processed,2023-12-06
734,734,734,728,6,250.88,1505.28,PayPal,273.72,0.13,0.07,105.37,1414.9636,Failed,2023-12-07
735,735,735,729,3,250.88,752.64,Bank Transfer,136.86,0.09,0.07,52.68,737.5823999999999,Pending,2023-12-08
736,736,736,730,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.24,0.07,122.93,1457.6116,Processed,2023-12-09
737,737,737,731,6,250.88,1505.28,Credit Card,273.72,0.12,0.07,105.37,1430.0164,Failed,2023-12-11
738,738,738,732,3,250.88,752.64,Bank Transfer,136.86,0.17,0.07,52.68,677.3711999999999,Pending,2023-12-13
739,739,739,733,4,250.88,1003.52,PayPal,182.48,0.05,0.07,70.25,1023.594,Pending,2023-12-13
740,740,740,734,5,250.88,1254.4,Credit Card,228.1000000000001,0.14,0.07,87.81,1166.594,Processed,2023-12-13
741,741,741,735,9,250.88,2257.92,Credit Card,410.58000000000015,0.23,0.07,158.05,1896.6484000000005,Pending,2023-12-14
742,742,742,736,6,250.88,1505.28,Debit Card,273.72,0.13,0.07,105.37,1414.9636,Pending,2023-12-14
743,743,743,737,4,250.88,1003.52,Bank Transfer,182.48,0.17,0.07,70.25,903.1716,Processed,2023-12-16
744,744,744,738,7,250.88,1756.16,Credit Card,319.3399999999999,0.21,0.07,122.93,1510.2964,Failed,2023-12-18
745,745,745,739,2,250.88,501.76,PayPal,91.24,0.12,0.07,35.12,476.6688,Pending,2023-12-18
746,746,746,740,4,250.88,1003.52,Credit Card,182.48,0.11,0.07,70.25,963.3828,Failed,2023-12-18
747,747,747,741,5,250.88,1254.4,Credit Card,228.1000000000001,0.03,0.07,87.81,1304.578,Failed,2023-12-19
748,748,748,742,4,250.88,1003.52,Debit Card,182.48,0.17,0.07,70.25,903.1716,unknown,2023-12-23
749,749,749,743,4,250.88,1003.52,PayPal,182.48,0.21,0.07,70.25,863.0308,Processed,2023-12-25
750,750,750,744,9,250.88,2257.92,PayPal,410.58000000000015,0.17,0.07,158.05,2032.1236000000004,Pending,2023-12-29
751,751,751,745,2,250.88,501.76,Bank Transfer,91.24,0.09,0.07,35.12,491.7216,Processed,2023-12-29
752,752,752,746,6,250.88,1505.28,PayPal,273.72,0.08,0.07,105.37,1490.2276000000002,Failed,2023-12-30
753,753,753,747,8,250.88,2007.04,Credit Card,364.96,0.05,0.07,140.49,2047.178,Pending,2024-01-01
754,754,754,748,8,250.88,2007.04,PayPal,364.96,0.01,0.07,140.49,2127.4596,Failed,2024-01-01
755,755,755,749,7,250.88,1756.16,PayPal,319.3399999999999,0.13,0.07,122.93,1650.7892,Failed,2024-01-02
756,756,756,750,4,250.88,1003.52,Credit Card,182.48,0.05,0.07,70.25,1023.594,Processed,2024-01-03
757,757,757,751,7,250.88,1756.16,Debit Card,319.3399999999999,0.21,0.07,122.93,1510.2964,Processed,2024-01-04
758,758,758,752,6,250.88,1505.28,Bank Transfer,273.72,0.29,0.07,105.37,1174.1188000000002,Pending,2024-01-05
759,759,759,753,6,250.88,1505.28,Bank Transfer,273.72,0.02,0.07,105.37,1580.5444,Pending,2024-01-07
760,760,760,754,2,250.88,501.76,Debit Card,91.24,0.27,0.07,35.12,401.4048,Failed,2024-01-07
761,761,761,755,8,250.88,2007.04,Credit Card,364.96,0.2,0.07,140.49,1746.1219999999998,Failed,2024-01-10
762,762,762,756,8,250.88,2007.04,Bank Transfer,364.96,0.26,0.07,140.49,1625.6995999999997,Failed,2024-01-10
763,763,763,757,7,250.88,1756.16,Debit Card,319.3399999999999,0.05,0.07,122.93,1791.282,Processed,2024-01-14
764,764,764,758,9,250.88,2257.92,Debit Card,410.58000000000015,0.27,0.07,158.05,1806.3316,Pending,2024-01-15
765,765,765,759,8,250.88,2007.04,Debit Card,364.96,0.29,0.07,140.49,1565.4883999999995,Processed,2024-01-15
766,766,766,760,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.27,0.07,158.05,1806.3316,Processed,2024-01-21
767,767,767,761,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.24,0.07,158.05,1874.0692000000004,Failed,2024-01-25
768,768,768,762,6,250.88,1505.28,Bank Transfer,273.72,0.03,0.07,105.37,1565.4916,Failed,2024-01-28
769,769,769,763,2,250.88,501.76,Bank Transfer,91.24,0.07,0.07,35.12,501.7568,Failed,2024-01-28
770,770,770,764,7,250.88,1756.16,PayPal,319.3399999999999,0.27,0.07,122.93,1404.9268,Processed,2024-01-28
771,771,771,765,3,250.88,752.64,Debit Card,136.86,0.07,0.07,52.68,752.6351999999999,unknown,2024-01-28
772,772,772,766,7,250.88,1756.16,PayPal,319.3399999999999,0.1,0.07,122.93,1703.474,Processed,2024-01-28
773,773,773,767,9,250.88,2257.92,Debit Card,410.58000000000015,0.02,0.07,158.05,2370.8116000000005,Processed,2024-01-29
774,774,774,768,2,250.88,501.76,Bank Transfer,91.24,0.19,0.07,35.12,441.5456,unknown,2024-01-29
775,775,775,769,6,250.88,1505.28,Bank Transfer,273.72,0.17,0.07,105.37,1354.7524,Pending,2024-02-01
776,776,776,770,6,250.88,1505.28,PayPal,273.72,0.29,0.07,105.37,1174.1188000000002,Processed,2024-02-01
777,777,777,771,9,250.88,2257.92,Credit Card,410.58000000000015,0.27,0.07,158.05,1806.3316,Failed,2024-02-02
778,778,778,772,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.15,0.07,158.05,2077.282,Failed,2024-02-04
779,779,779,773,5,250.88,1254.4,Credit Card,228.1000000000001,0.18,0.07,87.81,1116.418,Pending,2024-02-04
780,780,780,774,5,250.88,1254.4,Debit Card,228.1000000000001,0.12,0.07,87.81,1191.682,Failed,2024-02-04
781,781,781,775,9,250.88,2257.92,PayPal,410.58000000000015,0.04,0.07,158.05,2325.6532,Failed,2024-02-05
782,782,782,776,8,250.88,2007.04,Credit Card,364.96,0.26,0.07,140.49,1625.6995999999997,Failed,2024-02-10
783,783,783,777,7,250.88,1756.16,Credit Card,319.3399999999999,0.16,0.07,122.93,1598.1044,Pending,2024-02-11
784,784,784,778,8,250.88,2007.04,Bank Transfer,364.96,0.13,0.07,140.49,1886.6148,Processed,2024-02-11
785,785,785,779,6,250.88,1505.28,Credit Card,273.72,0.02,0.07,105.37,1580.5444,Pending,2024-02-14
786,786,786,780,3,250.88,752.64,Credit Card,136.86,0.2,0.07,52.68,654.7919999999999,Pending,2024-02-15
787,787,787,781,7,250.88,1756.16,Debit Card,319.3399999999999,0.12,0.07,122.93,1668.3508,Failed,2024-02-16
788,788,788,782,8,250.88,2007.04,PayPal,364.96,0.08,0.07,140.49,1986.9668,Failed,2024-02-16
789,789,789,783,8,250.88,2007.04,Bank Transfer,364.96,0.26,0.07,140.49,1625.6995999999997,Pending,2024-02-17
790,790,790,784,1,250.88,250.88,Bank Transfer,45.620000000000005,0.06,0.07,17.56,253.3872,Processed,2024-02-18
791,791,791,785,7,250.88,1756.16,Credit Card,319.3399999999999,0.15,0.07,122.93,1615.666,Pending,2024-02-19
792,792,792,786,3,250.88,752.64,Debit Card,136.86,0.24,0.07,52.68,624.6863999999999,Processed,2024-02-20
793,793,793,787,2,250.88,501.76,Credit Card,91.24,0.25,0.07,35.12,411.44,Failed,2024-02-22
794,794,794,788,2,250.88,501.76,Credit Card,91.24,0.25,0.07,35.12,411.44,Pending,2024-02-23
795,795,795,789,8,250.88,2007.04,Bank Transfer,364.96,0.27,0.07,140.49,1605.6292,Processed,2024-02-24
796,796,796,790,9,250.88,2257.92,Credit Card,410.58000000000015,0.04,0.07,158.05,2325.6532,Pending,2024-02-25
797,797,797,791,3,250.88,752.64,Credit Card,136.86,0.28,0.07,52.68,594.5808,Pending,2024-02-27
798,798,798,792,3,250.88,752.64,Debit Card,136.86,0.0,0.07,52.68,805.3199999999999,Failed,2024-02-28
799,799,799,793,6,250.88,1505.28,Bank Transfer,273.72,0.08,0.07,105.37,1490.2276000000002,Processed,2024-02-29
800,800,800,794,1,250.88,250.88,PayPal,45.620000000000005,0.03,0.07,17.56,260.9136,Processed,2024-02-29
801,801,801,795,6,250.88,1505.28,Debit Card,273.72,0.28,0.07,105.37,1189.1716,Processed,2024-03-01
802,802,802,796,3,250.88,752.64,Debit Card,136.86,0.13,0.07,52.68,707.4767999999999,Processed,2024-03-02
803,803,803,797,4,250.88,1003.52,Debit Card,182.48,0.09,0.07,70.25,983.4532,Processed,2024-03-04
804,804,804,798,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.05,0.07,158.05,2303.074,Failed,2024-03-06
805,805,805,799,3,250.88,752.64,Credit Card,136.86,0.05,0.07,52.68,767.688,Pending,2024-03-08
806,806,806,800,1,250.88,250.88,PayPal,45.620000000000005,0.18,0.07,17.56,223.2816,Failed,2024-03-12
807,807,807,801,3,250.88,752.64,Bank Transfer,136.86,0.01,0.07,52.68,797.7936,Pending,2024-03-12
808,808,808,802,7,250.88,1756.16,Credit Card,319.3399999999999,0.18,0.07,122.93,1562.9812,unknown,2024-03-13
809,809,809,803,7,250.88,1756.16,Debit Card,319.3399999999999,0.23,0.07,122.93,1475.1732,Failed,2024-03-14
810,810,810,804,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.18,0.07,87.81,1116.418,Pending,2024-03-14
811,811,811,805,1,250.88,250.88,Credit Card,45.620000000000005,0.25,0.07,17.56,205.72,Pending,2024-03-15
812,812,812,806,8,250.88,2007.04,PayPal,364.96,0.08,0.07,140.49,1986.9668,Pending,2024-03-17
813,813,813,807,8,250.88,2007.04,PayPal,364.96,0.02,0.07,140.49,2107.3892,Processed,2024-03-18
814,814,814,808,2,250.88,501.76,Credit Card,91.24,0.22,0.07,35.12,426.4928,Failed,2024-03-20
815,815,815,809,3,250.88,752.64,Bank Transfer,136.86,0.25,0.07,52.68,617.16,Pending,2024-03-26
816,816,816,810,4,250.88,1003.52,Debit Card,182.48,0.15,0.07,70.25,923.242,unknown,2024-03-29
817,817,817,811,1,250.88,250.88,Credit Card,45.620000000000005,0.25,0.07,17.56,205.72,Failed,2024-03-29
818,818,818,812,4,250.88,1003.52,Debit Card,182.48,0.14,0.07,70.25,933.2772,Pending,2024-03-30
819,819,819,809,5,250.88,1254.4,PayPal,228.1000000000001,0.06,0.07,87.81,1266.946,Processed,2024-03-30
820,820,820,813,3,250.88,752.64,Credit Card,136.86,0.14,0.07,52.68,699.9504,Pending,2024-04-01
821,821,821,814,2,250.88,501.76,PayPal,91.24,0.06,0.07,35.12,506.7744,Processed,2024-04-01
822,822,822,815,6,250.88,1505.28,Debit Card,273.72,0.14,0.07,105.37,1399.9108,Failed,2024-04-03
823,823,823,816,8,250.88,2007.04,Debit Card,364.96,0.04,0.07,140.49,2067.2484,Pending,2024-04-06
824,824,824,817,7,250.88,1756.16,Credit Card,319.3399999999999,0.06,0.07,122.93,1773.7204,Processed,2024-04-06
825,825,825,818,1,250.88,250.88,Credit Card,45.620000000000005,0.26,0.07,17.56,203.2112,Processed,2024-04-09
826,826,826,819,4,250.88,1003.52,Credit Card,182.48,0.03,0.07,70.25,1043.6644,Processed,2024-04-10
827,827,827,820,3,250.88,752.64,PayPal,136.86,0.07,0.07,52.68,752.6351999999999,Failed,2024-04-12
828,828,828,821,6,250.88,1505.28,Debit Card,273.72,0.3,0.07,105.37,1159.066,Processed,2024-04-14
829,829,829,822,9,250.88,2257.92,Debit Card,410.58000000000015,0.17,0.07,158.05,2032.1236000000004,Pending,2024-04-16
830,830,830,823,9,250.88,2257.92,PayPal,410.58000000000015,0.18,0.07,158.05,2009.5444,Failed,2024-04-18
831,831,831,824,7,250.88,1756.16,Credit Card,319.3399999999999,0.25,0.07,122.93,1440.05,Pending,2024-04-20
832,832,832,825,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.16,0.07,158.05,2054.7028,unknown,2024-04-21
833,833,833,826,8,250.88,2007.04,Credit Card,364.96,0.07,0.07,140.49,2007.0372,Processed,2024-04-22
834,834,834,827,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.13,0.07,87.81,1179.138,Pending,2024-04-24
835,835,835,828,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.23,0.07,158.05,1896.6484000000005,Pending,2024-04-27
836,836,836,829,7,250.88,1756.16,PayPal,319.3399999999999,0.26,0.07,122.93,1422.4884,Failed,2024-04-28
837,837,837,830,5,250.88,1254.4,Debit Card,228.1000000000001,0.08,0.07,87.81,1241.858,Processed,2024-04-28
838,838,838,831,8,250.88,2007.04,Debit Card,364.96,0.08,0.07,140.49,1986.9668,Failed,2024-04-29
839,839,839,832,7,250.88,1756.16,Debit Card,319.3399999999999,0.1,0.07,122.93,1703.474,Processed,2024-04-30
840,840,840,833,9,250.88,2257.92,Debit Card,410.58000000000015,0.18,0.07,158.05,2009.5444,Pending,2024-04-30
841,841,841,834,1,250.88,250.88,PayPal,45.620000000000005,0.08,0.07,17.56,248.3696,Failed,2024-04-30
842,842,842,835,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.27,0.07,158.05,1806.3316,Processed,2024-05-02
843,843,843,836,7,250.88,1756.16,Debit Card,319.3399999999999,0.29,0.07,122.93,1369.8036,Pending,2024-05-03
844,844,844,837,1,250.88,250.88,Bank Transfer,45.620000000000005,0.2,0.07,17.56,218.264,Failed,2024-05-03
845,845,845,838,1,250.88,250.88,PayPal,45.620000000000005,0.29,0.07,17.56,195.6848,Failed,2024-05-03
846,846,846,839,5,250.88,1254.4,Credit Card,228.1000000000001,0.09,0.07,87.81,1229.314,Failed,2024-05-04
847,847,847,840,8,250.88,2007.04,PayPal,364.96,0.24,0.07,140.49,1665.8403999999998,Pending,2024-05-04
848,848,848,841,9,250.88,2257.92,Debit Card,410.58000000000015,0.2,0.07,158.05,1964.386,Failed,2024-05-09
849,849,849,842,6,250.88,1505.28,Credit Card,273.72,0.08,0.07,105.37,1490.2276000000002,Processed,2024-05-09
850,850,850,843,8,250.88,2007.04,PayPal,364.96,0.1,0.07,140.49,1946.826,Pending,2024-05-12
851,851,851,844,6,250.88,1505.28,PayPal,273.72,0.15,0.07,105.37,1384.8580000000002,Failed,2024-05-15
852,852,852,845,6,250.88,1505.28,Bank Transfer,273.72,0.24,0.07,105.37,1249.3828,Pending,2024-05-20
853,853,853,846,4,250.88,1003.52,PayPal,182.48,0.26,0.07,70.25,812.8548,unknown,2024-05-21
854,854,854,847,5,250.88,1254.4,Credit Card,228.1000000000001,0.19,0.07,87.81,1103.874,Failed,2024-05-23
855,855,855,848,2,250.88,501.76,PayPal,91.24,0.22,0.07,35.12,426.4928,Pending,2024-05-23
856,856,856,849,3,250.88,752.64,Debit Card,136.86,0.08,0.07,52.68,745.1088,Pending,2024-05-24
857,857,857,850,3,250.88,752.64,Bank Transfer,136.86,0.22,0.07,52.68,639.7392,Processed,2024-05-25
858,858,858,851,5,250.88,1254.4,Credit Card,228.1000000000001,0.18,0.07,87.81,1116.418,Processed,2024-05-26
859,859,859,852,5,250.88,1254.4,Credit Card,228.1000000000001,0.07,0.07,87.81,1254.402,Pending,2024-05-28
860,860,860,853,6,250.88,1505.28,PayPal,273.72,0.29,0.07,105.37,1174.1188000000002,Failed,2024-05-28
861,861,861,854,5,250.88,1254.4,Debit Card,228.1000000000001,0.15,0.07,87.81,1154.05,Failed,2024-05-28
862,862,862,855,6,250.88,1505.28,Bank Transfer,273.72,0.24,0.07,105.37,1249.3828,Pending,2024-05-31
863,863,863,856,8,250.88,2007.04,Credit Card,364.96,0.16,0.07,140.49,1826.4036,Processed,2024-05-31
864,864,864,857,2,250.88,501.76,Bank Transfer,91.24,0.28,0.07,35.12,396.3872,Failed,2024-05-31
865,865,865,858,4,250.88,1003.52,PayPal,182.48,0.04,0.07,70.25,1033.6292,Failed,2024-06-02
866,866,866,859,6,250.88,1505.28,Debit Card,273.72,0.16,0.07,105.37,1369.8052,unknown,2024-06-02
867,867,867,860,5,250.88,1254.4,PayPal,228.1000000000001,0.01,0.07,87.81,1329.666,Processed,2024-06-02
868,868,868,861,1,250.88,250.88,Bank Transfer,45.620000000000005,0.06,0.07,17.56,253.3872,Processed,2024-06-04
869,869,869,862,9,250.88,2257.92,PayPal,410.58000000000015,0.08,0.07,158.05,2235.3364,Pending,2024-06-04
870,870,870,863,3,250.88,752.64,Bank Transfer,136.86,0.14,0.07,52.68,699.9504,Pending,2024-06-06
871,871,871,864,2,250.88,501.76,Credit Card,91.24,0.25,0.07,35.12,411.44,Pending,2024-06-06
872,872,872,865,9,250.88,2257.92,Credit Card,410.58000000000015,0.14,0.07,158.05,2099.8612000000003,Processed,2024-06-07
873,873,873,866,7,250.88,1756.16,PayPal,319.3399999999999,0.17,0.07,122.93,1580.5428,Pending,2024-06-08
874,874,874,867,5,250.88,1254.4,Credit Card,228.1000000000001,0.28,0.07,87.81,990.978,Processed,2024-06-08
875,875,875,868,6,250.88,1505.28,Bank Transfer,273.72,0.23,0.07,105.37,1264.4356,Pending,2024-06-10
876,876,876,869,4,250.88,1003.52,Credit Card,182.48,0.02,0.07,70.25,1053.6996,Pending,2024-06-10
877,877,877,861,1,250.88,250.88,Debit Card,45.620000000000005,0.05,0.07,17.56,255.896,Failed,2024-06-10
878,878,878,870,4,250.88,1003.52,Debit Card,182.48,0.01,0.07,70.25,1063.7348,Processed,2024-06-10
879,879,879,871,9,250.88,2257.92,PayPal,410.58000000000015,0.02,0.07,158.05,2370.8116000000005,Failed,2024-06-11
880,880,880,872,1,250.88,250.88,PayPal,45.620000000000005,0.1,0.07,17.56,243.352,Processed,2024-06-14
881,881,881,873,3,250.88,752.64,PayPal,136.86,0.22,0.07,52.68,639.7392,Pending,2024-06-16
882,882,882,874,5,250.88,1254.4,PayPal,228.1000000000001,0.07,0.07,87.81,1254.402,Pending,2024-06-18
883,883,883,875,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.12,0.07,122.93,1668.3508,Pending,2024-06-19
884,884,884,876,9,250.88,2257.92,Bank Transfer,410.58000000000015,0.12,0.07,158.05,2145.0196,Processed,2024-06-20
885,885,885,877,6,250.88,1505.28,Debit Card,273.72,0.18,0.07,105.37,1339.6996,Processed,2024-06-21
886,886,886,878,3,250.88,752.64,Bank Transfer,136.86,0.27,0.07,52.68,602.1071999999999,Pending,2024-06-28
887,887,887,879,7,250.88,1756.16,Credit Card,319.3399999999999,0.29,0.07,122.93,1369.8036,Failed,2024-06-29
888,888,888,880,4,250.88,1003.52,Debit Card,182.48,0.18,0.07,70.25,893.1364,Pending,2024-06-29
889,889,889,881,3,250.88,752.64,PayPal,136.86,0.15,0.07,52.68,692.424,Pending,2024-06-30
890,890,890,882,7,250.88,1756.16,PayPal,319.3399999999999,0.2,0.07,122.93,1527.858,unknown,2024-06-30
891,891,891,883,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.2,0.07,122.93,1527.858,Pending,2024-06-30
892,892,892,884,4,250.88,1003.52,Debit Card,182.48,0.16,0.07,70.25,913.2068,Failed,2024-06-30
893,893,893,885,7,250.88,1756.16,Bank Transfer,319.3399999999999,0.22,0.07,122.93,1492.7348,Failed,2024-07-01
894,894,894,886,2,250.88,501.76,Bank Transfer,91.24,0.15,0.07,35.12,461.616,Failed,2024-07-03
895,895,895,887,1,250.88,250.88,Bank Transfer,45.620000000000005,0.3,0.07,17.56,193.176,Processed,2024-07-04
896,896,896,888,2,250.88,501.76,Debit Card,91.24,0.01,0.07,35.12,531.8624,Pending,2024-07-06
897,897,897,889,4,250.88,1003.52,PayPal,182.48,0.13,0.07,70.25,943.3124,Processed,2024-07-06
898,898,898,890,8,250.88,2007.04,Credit Card,364.96,0.12,0.07,140.49,1906.6852,Pending,2024-07-15
899,899,899,891,3,250.88,752.64,PayPal,136.86,0.23,0.07,52.68,632.2127999999999,Failed,2024-07-15
900,900,900,892,6,250.88,1505.28,Debit Card,273.72,0.06,0.07,105.37,1520.3332,Pending,2024-07-18
901,901,901,893,6,250.88,1505.28,PayPal,273.72,0.13,0.07,105.37,1414.9636,Failed,2024-07-18
902,902,902,894,9,250.88,2257.92,PayPal,410.58000000000015,0.21,0.07,158.05,1941.8068000000003,Pending,2024-07-19
903,903,903,895,9,250.88,2257.92,Credit Card,410.58000000000015,0.18,0.07,158.05,2009.5444,Pending,2024-07-20
904,904,904,896,4,250.88,1003.52,PayPal,182.48,0.16,0.07,70.25,913.2068,Failed,2024-07-20
905,905,905,897,9,250.88,2257.92,PayPal,410.58000000000015,0.13,0.07,158.05,2122.4404000000004,unknown,2024-07-21
906,906,906,898,6,250.88,1505.28,PayPal,273.72,0.23,0.07,105.37,1264.4356,Failed,2024-07-21
907,907,907,899,2,250.88,501.76,Bank Transfer,91.24,0.19,0.07,35.12,441.5456,Failed,2024-07-24
908,908,908,900,6,250.88,1505.28,Debit Card,273.72,0.26,0.07,105.37,1219.2772,Pending,2024-07-24
909,909,909,901,2,250.88,501.76,Debit Card,91.24,0.22,0.07,35.12,426.4928,Failed,2024-07-24
910,910,910,902,8,250.88,2007.04,Credit Card,364.96,0.04,0.07,140.49,2067.2484,Processed,2024-07-29
911,911,911,903,4,250.88,1003.52,Bank Transfer,182.48,0.19,0.07,70.25,883.1012,Processed,2024-07-29
912,912,912,904,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.01,0.07,87.81,1329.666,Pending,2024-07-30
913,913,913,905,8,250.88,2007.04,PayPal,364.96,0.12,0.07,140.49,1906.6852,Failed,2024-07-30
914,914,914,906,8,250.88,2007.04,Debit Card,364.96,0.12,0.07,140.49,1906.6852,Processed,2024-08-01
915,915,915,907,6,250.88,1505.28,Credit Card,273.72,0.26,0.07,105.37,1219.2772,Processed,2024-08-04
916,916,916,908,4,250.88,1003.52,Bank Transfer,182.48,0.05,0.07,70.25,1023.594,Failed,2024-08-05
917,917,917,909,1,250.88,250.88,PayPal,45.620000000000005,0.19,0.07,17.56,220.7728,Processed,2024-08-05
918,918,918,910,7,250.88,1756.16,Credit Card,319.3399999999999,0.06,0.07,122.93,1773.7204,Processed,2024-08-14
919,919,919,911,8,250.88,2007.04,Bank Transfer,364.96,0.28,0.07,140.49,1585.5587999999998,Pending,2024-08-16
920,920,920,912,9,250.88,2257.92,Credit Card,410.58000000000015,0.16,0.07,158.05,2054.7028,Pending,2024-08-17
921,921,921,913,2,250.88,501.76,Bank Transfer,91.24,0.21,0.07,35.12,431.5104,Failed,2024-08-18
922,922,922,914,1,250.88,250.88,Credit Card,45.620000000000005,0.19,0.07,17.56,220.7728,Failed,2024-08-19
923,923,923,915,4,250.88,1003.52,Bank Transfer,182.48,0.09,0.07,70.25,983.4532,Processed,2024-08-20
924,924,924,916,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.27,0.07,87.81,1003.522,Pending,2024-08-21
925,925,925,917,1,250.88,250.88,Credit Card,45.620000000000005,0.19,0.07,17.56,220.7728,Failed,2024-08-22
926,926,926,918,5,250.88,1254.4,Bank Transfer,228.1000000000001,0.15,0.07,87.81,1154.05,Processed,2024-08-22
927,927,927,919,6,250.88,1505.28,Bank Transfer,273.72,0.16,0.07,105.37,1369.8052,Pending,2024-08-24
928,928,928,920,3,250.88,752.64,Bank Transfer,136.86,0.27,0.07,52.68,602.1071999999999,Failed,2024-08-25
929,929,929,921,7,250.88,1756.16,Credit Card,319.3399999999999,0.02,0.07,122.93,1843.9668,Pending,2024-08-28
930,930,930,922,6,250.88,1505.28,Credit Card,273.72,0.12,0.07,105.37,1430.0164,Processed,2024-08-30
931,931,931,923,4,250.88,1003.52,Bank Transfer,182.48,0.25,0.07,70.25,822.89,Processed,2024-09-01
